"text","label","author","category","original_id"
"There are no clocks in Las Vegas gambling casinos.","fact","djtech.net","","619b0bcdfc6e394724ee7538048bfab2"
"The world's youngest parents were 8 and 9 and lived in China in 1910.","fact","djtech.net","","648888141fbc254e95f93c48f43cd46a"
"Chocolate can kill dogs; it directly affects their heart and nervous system.","fact","djtech.net","","0a5969428e07469aac1766902e94b3ee"
"Bruce Lee was so fast that they actually had to s-l-o-w film down so you could see his moves.","fact","djtech.net","","9719422aac2b42b7298c5a84b7dc39fa"
"One quarter of the bones in your body, are in your feet!","fact","djtech.net","","cfe1c0e089b00d98561f0a0b3b3f1e3b"
"Insects outnumber humans 100,000,000 to one.","fact","djtech.net","","191222378b1c5a3d593b8364ffd2c8c8"
"The common idea that only 10% of the brain is used it not true as it is impossible to determine the actual percentage because of the complexity of the brain.","fact","djtech.net","","60dd6c650a20bb1998fc74314ed9d9a4"
"For some time Frederic Chopin, the composer and pianist, wore a beard on only one side of his face, explaining: ""It does not matter, my audience sees only my right side.""","fact","djtech.net","","609a037d51cce0d3abc82ebbbe97f0d2"
"The word “maverick” came into use after Samuel Maverick, a Texan refused to brand his cattle.","fact","djtech.net","","eacbc42aa0ec2b1874c4420e2d847ba3"
"The `Golden Arches` of fast food chain McDonalds is more recognized worldwide than the religious cross of Christianity.","fact","djtech.net","","afb4e4bf796ca4524d6a7384e0c61311"
"It`s possible to lead a cow upstairs but not downstairs.","fact","djtech.net","","58a76329aeda043e07e1fb4632f8e09a"
"There are a million ants for every person on Earth.","fact","djtech.net","","1962e5f2fd9ab8deb77ea51e19899807"
"Coconuts kill about 150 people each year. That’s more than sharks.","fact","djtech.net","","13786ceb7d3370e0d9250689bb43c657"
"There was once an undersea post office in the Bahamas.","fact","djtech.net","","470cbbcecff0533d02e03a937785b128"
"A lion's roar can be heard from five miles away.","fact","djtech.net","","33b30dae96b795fcea3f660672b144ba"
"“Duff” is the decaying organic matter found on a forest floor.","fact","djtech.net","","613c0ed63f612820434959022dd7856f"
"Tigers not only have striped fur, they have striped skin!","fact","djtech.net","","3f4bac8655449adc95b7eb89c129e17e"
"Thomas Edison, acclaimed inventor of the light bulb, was afraid of the dark.","fact","djtech.net","","5ba149a8eebdc52003ec38c181b9a479"
"Abraham Lincoln’s ghost is said to haunt the White House.","fact","djtech.net","","c7926a54c9399526068a45f3909f100a"
"The number ""four"" is considered unlucky in Japan because it is pronounced the same as ""death"".","fact","djtech.net","","8a685e87e14d432cef81eca9790bb016"
"Dolphins can look in different directions with each eye. They can sleep with one eye open.","fact","djtech.net","","50180474c3b3b456b7897d089184f48d"
"If a rooster can`t fully extend its neck, it can`t crow.","fact","djtech.net","","bcd75f5c0e08b30429a18500433ab1d6"
"In the 17th century, the value of pi was known to 35 decimal places. Today, to 1.2411 trillion.","fact","djtech.net","","81362431867207a4e234a19ded1cd3a1"
"A cat has 32 muscles in each ear.","fact","djtech.net","","a2431ba4bac75532e8ec9f36c76d44b6"
"Ninety percent of New York City cabbies are recently arrived immigrants.","fact","djtech.net","","e25f69635f0732b4ff22659b519c998b"
"A standard slinky measures 87 feet when stretched out.","fact","djtech.net","","a02866dcba360c387efe2e2da1c7e755"
"There are more than 10 million bricks in the Empire State Building.","fact","djtech.net","","2bf05948f79425273843348c0874d40e"
"Gary, Indiana is the murder capital of the U.S. - probably the world.","fact","djtech.net","","d38955597d11be1bfbc3601984602da1"
"All US Presidents have worn glasses; some just didn`t like being seen wearing them in public.","fact","djtech.net","","cd5dcc16a9be342879b511e5b6657c58"
"The name Jeep comes from “GP”, the army abbreviation for General Purpose.","fact","djtech.net","","6c5ee0208cadf00193b93553a333945c"
"The strongest muscle in the human body is the tongue. (the heart is not a muscle)","fact","djtech.net","","0379f09e854c32067ed339a12971f594"
"The penguin is the only bird that can swim but can't fly.","fact","djtech.net","","1555adcd95516222dee45e0db4d0ab8c"
"There is approximately one chicken for every human being in the world.","fact","djtech.net","","d8bb5d4d9603f350ee25c074366abbb4"
"Sugar was first added to chewing gum in 1869 by a dentist, William Semple.","fact","djtech.net","","b985f6dcaff8d588290d3445f37c75dd"
"A cockroach will live nine days without its head before it starves to death.","fact","djtech.net","","cce0d86e2e7702eeb909b1055a6a70ba"
"Reindeer like to eat bananas.","fact","djtech.net","","09bca6148fef01d0b4c4efa11428ffe2"
"Cephalacaudal recapitulation is the reason our extremities develop faster than the rest of us.","fact","djtech.net","","47f315bb5422c50940e255b429378eb7"
"Ramses brand condom is named after the great pharaoh Ramses II who fathered over 160 children.","fact","djtech.net","","58ca3039b642504695d742a5de6ec607"
"The mother of Michael Nesmith of ""The Monkees"" invented whiteout.","fact","djtech.net","","4c9d218aefc1fccc3ad0bd044d209242"
"There are 10 human body parts that are only 3 letters long (eye hip arm leg ear toe jaw rib lip gum).","fact","djtech.net","","cee88e62c06563df133bf06ad19db980"
"Every person, including identical twins, has a unique eye & tongue print along with their finger print.","fact","djtech.net","","1027fa8802a12dbf9ff471d25f6b9fc4"
"Butterflies taste with their hind feet.","fact","djtech.net","","54540d7fadd6c53ca4f77d645b3dd752"
"The Michelin man is known as Mr. Bib. His name was Bibendum in the company’s first ads in 1896.","fact","djtech.net","","5540fc98edbb7360bdfe41971042b136"
"No word in the English language rhymes with month, orange, silver and purple.","fact","djtech.net","","daf2c54fc64779e07467ea7453400849"
"Daniel Boone hated coonskin caps.","fact","djtech.net","","0ff195d7cd7df915d37f229bfff085e3"
"A lion in the wild usually makes no more than 20 kills a year.","fact","djtech.net","","8adee5af2398ad4e2b477dd27b302178"
"Ketchup was sold in the 1830s as medicine.","fact","djtech.net","","cf793a2b4468046470f339b0eb2bf33d"
"The verb ""cleave"" is the only English word with two synonyms which are antonyms of each other: adhere and separate.","fact","djtech.net","","ec5921df7f0fcbb780b4ca37ed77944b"
"The most popular first name in the world is Muhammad.","fact","djtech.net","","139a77bda63ca3022c8bb9a2d75a5fc7"
"There are 1 million ants for every human in the world.","fact","djtech.net","","1cdd866f3f4749f6d8baaca68a785623"
"If we had the same mortality rate now as in 1900, more than half the people in the world today would not be alive.","fact","djtech.net","","d776472f105376e395246318c6fa8fbb"
"Clownfish, wrasses, moray eels, gobies and other fish species are known to change sex, including reproductive functions. A school of clownfish is always built into a hierarchy with a female fish at the top. When she dies, the most dominant male changes sex and takes her place.","fact","Wikipedia","","43932d729288125fdc592a0b22144c3a"
"Over 1000 birds a year die from smashing into windows!","fact","djtech.net","","a5e575be097f8479e8f818b8461dae00"
"A giraffe can go without water longer than a camel.","fact","djtech.net","","6f1efaa84020a9f7da0e0443c4d7fb8a"
"It's against the law to burp, or sneeze in a church in Nebraska, USA.","fact","djtech.net","","df561885d481d2c9c9a3db40dc057dfa"
"Maine is the only state that has borders with only one other state.","fact","djtech.net","","fbb94ffe6b403ca47de8c59d4602716d"
"Baby Ruth candy bar was named after Grover Cleveland’s daughter, Ruth, not the baseball player.","fact","djtech.net","","33bf6b3ba4b12f5b352cd022f93fd99f"
"111,111,111 x 111,111,111 = 12,345,678,987,654,321","fact","djtech.net","","9d1b9e9224fe532cc9ff729cd27aba6d"
"Elwood Edwards did the voice for the AOL sound files (i.e. “You’ve got Mail!”).","fact","djtech.net","","a7804e71cc17144f86228e7a63681f4f"
"It has NEVER rained in Calama, a town in the Atacama Desert of Chile.","fact","djtech.net","","20fc0dd0783d6ddc986d4321e7967e14"
"The world`s record for keeping a Lifesaver in the mouth with the hole intact is 7 hrs 10 min.","fact","djtech.net","","5ca2a61f05c5ff5ba6432ace47fa2636"
"Sigmund Freud had a morbid fear of ferns.","fact","djtech.net","","5a5e4b2a3dfd10491c293f10acdc9a61"
"A honeybee can fly at fifteen miles per hour.","fact","djtech.net","","9cde3f7c3ce81b6de2dec0ea231b1dbc"
"was Harrison Ford`s idea so that he could take a bathroom break.","fact","djtech.net","","15667e8c10b28cac7ab8fc91aedd6448"
"Bulgarians are known to be the biggest yogurt eaters in the world.","fact","djtech.net","","0d0fc20596f96b238eef89b9434e71f0"
"Seattle’s Fremont Bridge rises up and down more than any drawbridge in the world.","fact","djtech.net","","bf048bb49154273800d7600c1ea75b19"
"Babies are born without knee caps. They don't appear until the child reaches 2-6 years of age.","fact","djtech.net","","e51511f3b7064d2b843e7ca7a8020b0a"
"In Miconesia, coins are 12 feet across.","fact","djtech.net","","f31895f3993397f083a34e364534041d"
"""Venus observa"" is the technical term for the ""missionary position.""","fact","djtech.net","","8699623ef4b9592cb6cf50ba7bfa35c0"
"This common everyday occurrence composed of 59% nitrogen, 21% hydrogen, and 9% dioxide is called a `fart`.","fact","djtech.net","","017e12a12972b700a050091e6e84130d"
"The thumbnail grows the slowest, the middle nail the fastest, nearly 4 times faster than toenails.","fact","djtech.net","","cb3fff99a090ef71e5b74fdfad6dc8be"
"""Rhythm"" is the longest English word without a vowel.","fact","djtech.net","","ce4d45e2f33fb485161b81010e7d3c5e"
"Orville Wright was involved in the first aircraft accident. His passenger, a Frenchman, was killed.","fact","djtech.net","","70aff1613abb2f3468252b5c52f9905d"
"The largest taxi fleet in the world is found in Mexico City. The city boasts a fleet of over 60,000 taxis.","fact","djtech.net","","923c1362cc70773137108410b6ffa12e"
"Barbie's full name is ""Babara Millicent Roberts.""","fact","djtech.net","","f7195e25d87c1f8fa895bed351307b72"
"It costs more to buy a new car today in the United States than it cost Christopher Columbus to equip and undertake three voyages to and from the New World.","fact","djtech.net","","4de0e54a11c3cd1a0fcfa8275c0e4daa"
"A blue whales heart only beats nine times per minute.","fact","djtech.net","","12869b5d712181ea188d3208e88a515e"
"Since 1978, 37 people have died by Vending Machine`s falling on them.  13 people are killed annually.  All this while trying to shake merchandise out of them. 113 people have been injured.","fact","djtech.net","","4262faff0305850483faf38fe3760cd9"
"The U.S. military operates 234 golf courses","fact","djtech.net","","7232af23790fd6f96c5879e21b203e51"
"Chinese Crested dogs can get acne.","fact","djtech.net","","054eb84075d1a9eab87eb6f0f6a0bffb"
"The average woman consumes 6 lbs of lipstick in her lifetime.","fact","djtech.net","","1c393dc8310de881b13ffbb452c30d59"
"15 million blood cells are destroyed in the human body every second.","fact","djtech.net","","d60439736850dd2acb50838833a95ae9"
"The Australian $5 to $100 notes are made of plastic.","fact","djtech.net","","aec10b3319f5b41bc081ffeaf078c3fb"
"The first episode of ""Joanie Loves Chachi"" was the highest rated American program in the history of Korean television, a country where ""Chachi"" translates to ""penis"".","fact","djtech.net","","60bb3a7b5ca974e38fcf21b5688d868f"
"Beetles taste like apples, wasps like pine nuts, and worms like fried bacon.","fact","djtech.net","","e5595bf72deb00bdd993ea96c905379e"
"John Lennon’s first girlfriend was named Thelma Pickles.","fact","djtech.net","","6345e81c7cc93cbcb3f933bfdac93647"
"A healthy (non-colorblind) human eye can distinguish between 500 shades of gray.","fact","djtech.net","","52d8f627fb7957d9b705a1f18f81dc4f"
"One in every 9000 people is an albino.","fact","djtech.net","","db6c6221add3f4d1e6ac71cc310a46d9"
"100% of lottery winners do gain weight","fact","djtech.net","","f99441c30c3ec563b3395ee83b679983"
"Every time you lick a stamp, you're consuming 1/10 of a calorie.","fact","djtech.net","","f29181dfb4ab1e04485427984e9b6f3f"
"The top 3 health-related searches on the Internet are (in this order): Depression, Allergies, & Cancer.","fact","djtech.net","","65d488a0fe5ffd6bb330d5007dc044c4"
"The Eisenhower interstate system requires that one mile in every five must be straight in case of war or emergency, they could be used as airstrips.","fact","djtech.net","","75df2694b257046316c4579a2d2a7e2e"
"Mike Nesmith`s (the guitarist of The Monkeys) mom invented White Out.","fact","djtech.net","","c61e58027e64025d39116224de0a89f9"
"The name for Oz in the ""Wizard of Oz"" was thought up when the creator, Frank Baum, looked at his filing cabinet and saw A-N, and O-Z; hence the name ""OZ.""","fact","djtech.net","","69e0e143f4adafd23a7c216a6087c4ec"
"Sherlock Holmes NEVER said “Elementary, my dear Watson”","fact","djtech.net","","1c6b43b6e3e56e5b42ae59f20fd2bdc1"
"An average human loses about 200 head hairs per day.","fact","djtech.net","","4cda4c402c1c5146186e471fda6c4fc9"
"Your skull is made up of 29 different bones.","fact","djtech.net","","5c53ddb5626f39c53f8104298fa7ef08"
"In the 1980`s American migraines increased by 60%.","fact","djtech.net","","521997d834286f6e624f35f4aa193915"
"The Amazon is the world's largest river, 3,890 miles (6,259 km) long.","fact","djtech.net","","261b98ea089726a007c0ed7fec57865e"
